pestiKorName,regCpntQnty,pestiBrandName,compName,useName,indictSymbl,cropName,diseaseWeedName,pestiUse,dilutUnit,useSuittime,useNum
비스트리플루론.플루페녹수론 액상수화제,bistrifluron-5flufenoxuron-2,슈터,(주)팜한농,살충제,15+15,사과,복숭아순나방,발생초 7일간격 경엽처리,"1,000배",수확 14일 전까지,2회 이내
비펜트린 액상수화제,Bifenthrin-2,리모트,(주)농협케미컬,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배 ",수확 14일 전까지,3회 이내
비펜트린 액상수화제,Bifenthrin-2,리모트,(주)농협케미컬,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
비펜트린 유탁제,Bifenthrin-10,메가스타,(주)케이씨생명과학,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"5,000배",수확 7일 전까지,3회 이내
비펜트린 유탁제,Bifenthrin-10,바이스타,에프엠씨코리아(주),살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"5,000배",수확 7일 전까지,3회 이내
비펜트린 유탁제,bifenthrin-10,바이스타,에프엠씨코리아(주),살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"5,000배",수확 7일 전까지,3회 이내
비펜트린 입상수화제,bifenthrin-8,캡처,(주)팜한농,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 7일 전까지,3회 이내
비펜트린.노발루론 액상수화제,Bifenthrin-4.7Novaluron-4.7,다이몬파스트,아다마코리아(주),살충제,3a+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,500배",수확 14일 전까지,2회 이내
비펜트린.디플루벤주론 유현탁제,bifenthrin-2diflubenzuron-14,노린탄,(주)농협케미컬,살충제,3a+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
비펜트린.디플루벤주론 유현탁제,Bifenthrin-2Diflubenzuron-14,스키폴,(주)한얼싸이언스,살충제,3a+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
비펜트린.메톡시페노자이드 액상수화제,bifenthrin-2methoxyfenozide-8,나도야,성보화학(주),살충제,3a+18,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
비펜트린.인독사카브 수화제,Bifenthrin-1Indoxacarb-2.5,선제타격,(주)태준아그로텍,살충제,3a+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
비펜트린.인독사카브 수화제,bifenthrin-1indoxacarb-2.5,후려니,(주)농협케미컬,살충제,3a+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
비펜트린.인독사카브 유현탁제,Bifenthrin-2Indoxacarb-10,절대강자,인바이오(주),살충제,3a+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지 ,2회 이내
비펜트린.크로마페노자이드 액상수화제,Bifenthrin-2Chromafenozide-8,프로메트렉스,(주)농협케미컬,살충제,3a+18,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이안트라닐리프롤 분산성액제,Cyantraniliprole-5,토리치,(주)농협케미컬,살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이안트라닐리프롤 유제,cyantraniliprole-5,프로큐어,(주)경농,살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이안트라닐리프롤 유현탁제,Cyantraniliprole-10,엑시렐,(주)동방아그로,살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
사이에노피라펜.플루페녹수론 액상수화제,cyenopyrafen-20flufenoxuron-5,집중마크,(주)경농,살충제,25a+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이클라닐리프롤 액제,Cyclaniliprole-4.5,라피탄,(주)팜한농,살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이클라닐리프롤 액제,Cyclaniliprole-4.5,라피탄,(주)팜한농,살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이클라닐리프롤 액제,Cyclaniliprole-4.5,라피탄,ISK바이오사이언스 코리아(주),살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
사이클라닐리프롤 액제,Cyclaniliprole-9,버디프린스,ISK바이오사이언스 코리아(주),살충제,28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일전,3회 이내
시스-팔-도데세닐아세테이트.시스-십삼-이코센-십-온 페로몬방출제,(Z)-8-dodecenyl acetate-62.70(Z)-13-Icosen-10-one-27.00,교미교란방출기,주식회사 그린아그로텍,기타,미분류+미분류,사과,복숭아순나방,성충 발생초기 설치,-,-,-
아바멕틴.사이플루메토펜 분산성액제,Abamectin-0.8Cyflumetofen-10,와이드샷,(주)동방아그로,살충제,6+25a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 21일 전까지,2회 이내
아바멕틴.설폭사플로르 액상수화제,Abamectin-1.5sulfoxaflor-6.2,슈퍼펀치,(주)동방아그로,살충제,6+4c,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아바멕틴.아세타미프리드 미탁제,Abamectin-1.6Acetamiprid-7,온사랑,(주)경농,살충제,6+4a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 30일 전까지,3회 이내
아바멕틴.아세타미프리드 입상수화제,Abamectin-1.5Acetamiprid-8,타이틀,(주)팜한농,살충제,6+4a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,2회 이내
아바멕틴.아크리나트린 유탁제,Abamectin-1.3Acrinathrin-2.3,트립솔,성보화학(주),살충제,6+3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일전,2회 이내
아바멕틴.에마멕틴벤조에이트 수화제,Abamectin-1.7Emamectin benzoate-1.7,아바에마,인바이오(주),살충제,6+6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일전,3회 이내
아바멕틴.클로란트라닐리프롤 액상수화제,abamectin-1.714chlorantraniliprole-4.286,볼리암타고,신젠타코리아(주),살충제,6+28,사과,복숭아순나방,발생초기 7일간격  경엽처리,"4,000배",수확 14일 전까지,3회 이내
아세타미프리드 수화제,acetamiprid-8,모스피란,(주)경농,살충제,4a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.루페뉴론 입상수화제,Acetamiprid-8lufenuron-5,아세타론,선문그린사이언스(주),살충제,4a+15,사과,복숭아순나방,발생초 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.메타플루미존 액상수화제,Acetamiprid-8Metaflumizone-12,가시리,(주)경농,살충제,4a+22b,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.메톡시페노자이드 입상수화제,acetamiprid-6methoxyfenozide-7,펀치볼,(주)경농,살충제,4a+18,사과,복숭아순나방,발생초기 7일 간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.비펜트린 입상수화제,acetamiprid-6bifenthrin-3,직격탄,(주)농협케미컬,살충제,4a+3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.에마멕틴벤조에이트 분산성액제,Acetamiprid-8Emamectin benzoate-2,크레모아,(주)동방아그로,살충제,4a+6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
아세타미프리드.에마멕틴벤조에이트 액제,Acetamiprid-8emamectin benzoate-2,살무사,(주)태준아그로텍,살충제,4a+6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
아세타미프리드.인독사카브 액상수화제,Acetamiprid-4Indoxacarb-5,캐치온,(주)한얼싸이언스,살충제,4a+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배 ",수확 30일 전까지,2회 이내
아세타미프리드.테부페노자이드 액상수화제,Acetamiprid-4Tebufenozide-8,행진,(주)한얼싸이언스,살충제,4a+18,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배 ",수확 21일 전까지,3회 이내
아세타미프리드.플루벤디아마이드 입상수화제,Acetamiprid-6Flubendiamide-7,진검,한국삼공(주),살충제,4a+28,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
아세타미프리드.플루페녹수론 수화제,acetamiprid-8flufenoxuron-5,모카스,(주)농협케미컬,살충제,4a+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
아세타미프리드.피리플루퀴나존 입상수화제,Acetamiprid-7Pyrifluquinazon-5,기발라,(주)경농,살충제,4a+9b,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
에마멕틴벤조에이트 액제,Emamectin benzoate-2,리치팜,(주)태준아그로텍,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 액제,emamectin benzoate-2,리치팜플러스,(주)태준아그로텍,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 액제,Emamectin benzoate-2,쎈풍,(주)케이씨생명과학,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 액제,Emamectin benzoate-2,아리에이블,미래아그로,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 액제,Emamectin benzoate-2,올킹,(주)신농팜케미컬,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 액제,Emamectin benzoate-2,타미칸,(주)큐제이바이오케미컬,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 유제,Emamectin benzoate-2.15,네이팜,(주)하나바이오,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 유제,Emamectin benzoate-2.15,에마킹,㈜이엑스아이디,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 유제,emamectin benzoate-2.15,코난,(주)한얼싸이언스,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 유제,Emamectin benzoate-2.15,코난,(주)한얼싸이언스,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배 ",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 입상수용제,Emamectin benzoate-5,라인업,(주)경농,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 입상수용제,emamectin benzoate-5,프로클레임,신젠타코리아(주),살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 입상수용제,Emamectin benzoate-5,하이페론,(유)로탐라이프사이언스코리아,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 입상수화제,emamectin benzoate-5,킹팜,(주)태준아그로텍,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트 입상수화제,emamectin benzoate-5,킹팜,(주)태준아그로텍,살충제,6,사과,복숭아순나방,발생초기 7일간격 경엽처리,"4,000배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트.루페뉴론 입상수화제,emamectin benzoate-0.7lufenuron-2.5,가이던스,신젠타코리아(주),살충제,6+15,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,500배",수확 14일 전까지,3회 이내
에마멕틴벤조에이트.인독사카브 수화제,Emamectin benzoate-1.7Indoxacarb-8,골리앗,지넥스(주),살충제,6+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
에마멕틴벤조에이트.인독사카브 수화제,Emamectin benzoate-1.7Indoxacarb-8,역시나,㈜이엑스아이디,살충제,6+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
에마멕틴벤조에이트.인독사카브 수화제,emamectin benzoate-1.7Indoxacarb-8,인도에마,인바이오(주),살충제,6+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
에토펜프록스 분상유제,Etofenprox-10,세베로,(주)경농,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,3회 이내
에토펜프록스 수화제,Etofenprox-10,크로캅,(주)한얼싸이언스,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배 ",수확 14일 전까지,3회 이내
에토펜프록스 캡슐현탁제,etofenprox-20,쾌속탄,(주)경농,살충제,3a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
에토펜프록스.메타플루미존 유현탁제,Etofenprox-8Metaflumizone-3,살리미,(주)경농,살충제,3a+22b,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 21일 전까지,2회 이내
에토펜프록스.설폭사플로르 유현탁제,Etofenprox-8sulfoxaflor-3.1,조명탄,(주)경농,살충제,3a+4c,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 21일 전까지,2회 이내
에토펜프록스.인독사카브 유탁제,Etofenprox-10Indoxacarb-1.5,청출어람,(주)동방아그로,살충제,3a+22a,사과,복숭아순나방,발생초기 7일간격 경엽처리,"1,000배",수확 14일 전까지,2회 이내
